mediaBT,mediaRX,varBT,varRX,medialat,varlat,Open,Close,mediadift,varDifT,Attack
0,0,0,0,0.0255,0.00011025,0,2,15.00218507,225.0521147,0
0,0,0,0,0.0235,7.23E-05,0,2,15.00210565,225.0506666,0
10,489,0,0,668050.911,0,0,1,28.68333874,0,0
0,0,0,0,0.026,0.000144,0,2,0.660761587,0.435994837,0
0,0,0,0,399.423,0,1,1,2.964125987,6.582722085,0
0,0,0,0,0.0225,9.03E-05,0,2,12.0379393,144.9035167,0
0,0,0,0,0.023,6.40E-05,0,2,15.00242585,225.0589592,0
0,0,0,0,0.0245,9.03E-05,0,2,15.0021172,225.0518027,0
0,0,0,0,0.0335,1.22E-05,0,2,15.0023838,225.0565398,0
0,0,0,0,0.024,8.10E-05,0,2,15.00197016,225.0470772,0
0,0,0,0,0.0315,4.22E-05,1,1,15.00181005,4.198720771,0
0,0,0,0,0.0225,0.00011025,0,3,10.00171173,200.0611395,0
0,0,0,0,0.0215,9.03E-05,0,2,15.00225862,225.0628118,0
0,0,0,0,22.0945,0.00442225,5,2,2.479520652,28.38473272,0
0,0,0,0,0.876,0,3,0,0.048596595,0.003179326,0
4,33,0,0,1583.162,0,3,1,0.18111492,0.015287197,0
0,0,0,0,0.023,0.000121,3,1,2.944328864,9.851132483,0
0,0,0,0,0.0225,0.00013225,1,3,7.501188311,148.5180953,0
0,0,0,0,272.503,0,1,1,2.883941217,6.824920931,0
1.5,4,0.25,1,61274.4515,818454.0445,0,2,6.047171402,34.33770701,0
1,5,0,0,60564.028,0,0,1,0.251423912,0,0
7.5,7.5,30.25,2.25,63937.51,374121.839,0,2,1.963874579,3.756663024,0
2,11.5,1,56.25,62164.8525,2931007.344,0,2,0.25815056,0.042978859,0
0,0,0,0,0.025,8.10E-05,8,2,0.744707809,4.582357168,0
1,2,0,0,170388.789,0,18,1,0.390088248,1.568226853,0
1.92,89.32,0.3136,25257.4176,12989.42004,452717.0665,0,25,0.251519197,1.518114581,0
0,0,0,0,0.021,8.10E-05,0,2,8.152596878,66.4614727,0
0,1,0,0,115936.315,0,13,1,0.81478634,2.755020228,0
0,7,0,0,115600.081,0,0,1,2.000368056,0,0
1,23,0,0,117052.932,0,0,1,1.000240561,0,0
5.076923077,147.3076923,0.99408284,7201.289941,10265.91085,5970845.116,0,13,0.0157737,0.002979905,0
1,18,0,0,116004.327,0,0,1,12.79531767,0,0
0,0,0,0,0.0215,0.00011025,0,2,1.298287188,1.685076087,0
3,5,0.615384615,3.384615385,5118.754154,98110.31529,13,13,0.281716658,0.899197521,0
0,0,0,0,0.035,0.000169,0,2,11.33995967,128.5861614,0
0,0,0,0,3.74,0,9,1,98.92918144,85374.53047,0
1,3,0,0,175263.945,0,4,1,0.372306816,0.258566112,0
0,0,0,0,5668.81,1.60E-05,0,2,2.685367314,0.469270673,0
1,1,1,1,5064.795,0.000225,0,2,1.341718479,5.40E-08,0
35,35,1156,1156,5405.242,0.000256,0,2,0.402822456,7.09E-12,0
0,10,0,0,1204970.1,0,0,1,0.957405561,0,0
0,0,0,0,0.022,0.000121,0,2,6.76E-05,4.58E-09,0
0,0,0,0,0.0245,5.63E-05,0,2,15.00200328,54.59735201,0
0,0,0,0,0.0275,0.00011025,0,3,10.00152395,200.0469075,0
0,0,0,0,0.023,4.90E-05,0,2,15.00204729,225.048404,0
0,0,0,0,34.417,0,3,1,27.8360664,2322.631556,0
0,0,0,0,34.181,0,91,0,0.033275339,1.22E-05,1
0,0,0,0,34.289,0,87,1,0.033511501,1.70E-05,1
0,0,0,0,0.021,3.60E-05,81,2,0.393960031,10.69223856,1
0,0,0,0,34.526,0,90,5,0.056726946,0.041450261,1
0,0,0,0,279.524,0,70,1,0.075762996,0.12645173,1
0,0,0,0,34.576,0,89,1,0.03320563,2.78E-05,1
0,0,0,0,34.913,0,90,1,0.033124505,2.53E-05,1
0,0,0,0,34.186,0,90,1,0.032967469,2.41E-05,1
0,0,0,0,0,0,90,1,0.032963306,2.42E-05,1
0,0,0,0,40.432,0,90,1,0.032957167,2.41E-05,1
0,0,0,0,34.365,0,89,1,0.033080199,2.50E-05,1
0,0,0,0,0.536,0.527438,1,3,6.635956249,104.8404619,0
0,0,0,0,1.813,0,1,1,1.500042119,2.245423953,0
0,0,0,0,1.645,0,1,1,1.499960453,2.246062928,0
0,0,0,0,1.606,0,1,1,1.500031912,2.245611326,0
0,0,0,0,5.593,0,1,1,1.501964587,2.239402443,0
0,0,0,0,1.534,0,1,1,1.497941592,2.239510097,0
0,0,0,0,2.967,0,1,1,1.500710786,2.243582072,0
0,0,0,0,7.72,0,1,1,1.502412579,2.234451525,0
0,0,0,0,56960.06871,5825019.596,0,248,0.004537145,0.004935572,1
0,0,0,0,40096.27954,53696743.72,0,750,6.44E-05,2.28E-08,1
0,0,0,0,35.345,0,2,0,1.308217613,1.710830781,0
0,0,0,0,47.008,0,90,1,0.033375384,2.45E-05,1
0,0,0,0,0.0215,4.23E-05,54,1,0.03369405,2.29E-05,1
0,0,0,0,35.154,0,87,1,0.033886812,1.33E-05,1
0,0,0,0,35.008,0,90,1,0.033111686,3.70E-05,1
0,0,0,0,35.374,0,89,1,0.033360542,2.47E-05,1
0,0,0,0,35.173,0,89,1,0.033398872,2.47E-05,1
0,0,0,0,35.102,0,88,1,0.033686647,3.24E-05,1
0,0,0,0,35.154,0,87,1,0.033804038,1.26E-05,1
0,0,0,0,35.096,0,90,1,0.033118451,3.71E-05,1
0,0,0,0,58.45,0,89,1,0.033539975,2.50E-05,1
0,0,0,0,35.117,0,88,1,0.033785667,3.13E-05,1
0,0,0,0,0.0185,4.23E-05,53,1,0.03354771,2.03E-05,1
0,0,0,0,35.297,0,89,1,0.033645591,2.44E-05,1
0,0,0,0,35.362,0,85,1,0.034213914,1.87E-05,1
0,0,0,0,35.402,0,91,1,0.033190514,3.64E-05,1
0,0,0,0,35.251,0,86,1,0.033957581,1.36E-05,1
0,0,0,0,49.855,0,90,1,0.033432177,4.43E-05,1
0,0,0,0,35.406,0,87,1,0.034089323,1.51E-05,1
0,0,0,0,41.598,0,89,1,0.033151125,3.71E-05,1
0,0,0,0,61.421,0,89,1,0.033903642,3.32E-05,1
0,0,0,0,36.766,0,87,1,0.0336247,2.58E-05,1
0,0,0,0,0.019,4.90E-05,53,1,0.033714367,1.89E-05,1
0,0,0,0,35.504,0,87,1,0.033718075,2.66E-05,1
0,0,0,0,35.53,0,87,1,0.034112513,4.39E-05,1
0,0,0,0,35.746,0,88,1,0.033783358,2.65E-05,1
0,0,0,0,42.13,0,86,1,0.034056549,1.27E-05,1
0,0,0,0,35.502,0,87,1,0.034140834,4.14E-05,1
0,0,0,0,35.471,0,90,1,0.033339786,3.77E-05,1
0,0,0,0,35.732,0,88,1,0.033669251,2.53E-05,1
0,0,0,0,83.607,0,89,1,0.034370113,5.31E-05,1
0,0,0,0,36.144,0,85,1,0.033745879,2.61E-05,1
0,0,0,0,0.0195,5.63E-05,53,1,0.034245943,2.46E-05,1
0,0,0,0,47.192,0,88,1,0.033832937,2.53E-05,1
0,0,0,0,36.031,0,85,1,0.034952565,3.58E-05,1
0,0,0,0,42.088,0,88,1,0.033533839,3.66E-05,1
0,0,0,0,36.215,0,87,1,0.03400538,2.63E-05,1
0,0,0,0,36.169,0,86,1,0.03456421,6.06E-05,1
0,0,0,0,36.391,0,87,1,0.034021056,2.59E-05,1
0,0,0,0,36.269,0,87,1,0.03415168,2.76E-05,1
0,0,0,0,88.874,0,88,1,0.034593604,5.71E-05,1
0,0,0,0,36.478,0,85,1,0.034106161,2.68E-05,1
0,0,0,0,0.0215,4.23E-05,53,2,0.57915625,16.0333599,1
0,0,0,0,36.482,0,86,1,0.034178629,2.71E-05,1
0,0,0,0,42.341,0,86,1,0.034846831,7.82E-05,1
0,0,0,0,36.8,0,86,1,0.034145254,2.67E-05,1
0,0,0,0,36.887,0,87,1,0.034266018,2.63E-05,1
0,0,0,0,13.17,273.570702,97,3,0.034176972,8.29E-05,1
0,0,0,0,1.5144,0.76083544,5,5,0.017550894,0.000307586,0
0,0,0,0,2.046,0,2,2,0.588779839,0.99921173,0
0,0,0,0,2.344,0,1,1,1.500512748,2.251477909,0
0,0,0,0,1.303,0,1,1,1.525970782,2.328521877,0
0,0,0,0,2.144,0,1,1,1.477434828,2.182761401,0
0,0,0,0,0.023,0.000121,0,2,15.00220244,225.0616079,0
0,0,0,0,2.098,0,1,1,1.496548012,2.239605929,0
0,0,0,0,2.124,0,1,1,1.500302595,2.25085661,0
0,0,0,0,2.162,0,1,1,1.499659196,2.248925647,0
0,0,0,0,2.135,0,1,1,1.50002759,2.250029354,0
0,0,0,0,2.212,0,1,1,1.503919031,2.26171889,0
0,0,0,0,1.116,0,1,1,1.4965048,2.239450191,0
0,0,0,0,2.064,0,1,1,1.499682267,2.248995501,0
0,0,0,0,2.133,0,1,1,1.500024638,2.250021929,0
0,0,0,0,1.362,0,1,1,1.530605211,2.342698202,0
0,0,0,0,1.972,0,1,1,1.473732586,2.171834846,0
0,0,0,0,113079.0908,1659629291,0,4083,0.000127856,1.94E-05,1
0,0,0,0,0.0265,0.00013225,0,2,15.00232501,225.0627228,0
0,0,0,0,35.206,0,2,0,1.824574888,3.328282784,0
0,0,0,0,35.006,0,88,1,0.03384268,1.39E-05,1
0,0,0,0,35.284,0,91,1,0.033041351,3.62E-05,1
0,0,0,0,35.224,0,90,2,0.033090444,3.59E-05,1
0,0,0,0,35.415,0,87,0,0.033783829,1.33E-05,1
0,0,0,0,35.473,0,88,1,0.033711802,3.21E-05,1
0,0,0,0,8239.373845,22730208.55,43,470,0.002848841,8.76E-05,1
0,0,0,0,0.025,4.90E-05,0,1,30.0043747,0,0
0,0,0,0,273.981,0,1,2,1.881735046,6.102928814,0
0,0,0,0,17.48854795,56.48957,496,439,0.050785126,2.381205119,1
0,0,0,0,39.50124341,313.3445413,956,979,0.000258216,2.49E-07,1
0,0,0,0,63.99260399,621.4502056,999,993,0.000252261,5.84E-07,1
0,0,0,0,50.35847201,539.9456716,1035,1018,0.000244494,1.71E-07,1
0,0,0,0,51.77424449,551.5804682,1053,1068,0.000236363,2.60E-07,1
0,0,0,0,59.62291095,631.9638653,994,979,0.000252106,2.15E-07,1
0,0,0,0,50.81934623,731.9660333,978,977,0.000255465,2.43E-07,1
0,0,0,0,51.04937773,692.5431148,1017,1019,0.00024538,1.15E-07,1
0,0,0,0,54.61396074,764.5238129,930,926,0.000269713,2.19E-07,1
0,0,0,0,52.62608965,765.5164542,950,953,0.000263793,1.30E-07,1
0,0,0,0,54.28038445,856.4781568,970,987,0.000255333,2.50E-07,1
0,0,0,0,52.21786444,657.9980229,1035,1026,0.000241995,2.04E-07,1
0,0,0,0,51.31836401,875.9026824,995,986,0.000253531,1.40E-07,1
0,0,0,0,50.37116234,759.0437378,1035,1042,0.000241279,1.59E-07,1
0,0,0,0,52.34611632,627.0310307,1064,1055,0.00023584,1.08E-07,1
0,0,0,0,53.59896418,717.6576318,1098,1089,0.000228178,1.09E-07,1
0,0,0,0,53.35858969,667.4532905,1059,1073,0.000235079,1.34E-07,1
0,0,0,0,55.29604558,677.9949301,1072,1067,0.000233973,1.74E-07,1
0,0,0,0,55.075,808.9880412,1088,1080,0.000231545,1.35E-07,1
0,0,0,0,54.22070221,707.1306051,1058,1062,0.000237237,1.15E-07,1
0,0,0,0,54.84200299,792.0908488,1045,1039,0.000239449,1.55E-07,1
0,0,0,0,56.52394129,752.3356906,1072,1078,0.000234092,1.18E-07,1
0,0,0,0,59.47314775,889.6975224,1059,1054,0.000237403,1.64E-07,1
0,0,0,0,57.32075964,820.7230468,1013,1013,0.000246859,3.18E-07,1
0,0,0,0,58.09450945,842.2785048,1065,1076,0.00023328,1.01E-07,1
0,0,0,0,57.77997989,832.9962785,1064,1052,0.000236509,1.31E-07,1
0,0,0,0,57.13381353,818.5954822,1041,1040,0.000240443,1.32E-07,1
0,0,0,0,57.75700587,893.1850242,1056,1059,0.000237849,1.37E-07,1
0,0,0,0,58.498619,882.6604106,1061,1053,0.000237484,1.22E-07,1
0,0,0,0,59.23245335,900.0576149,1059,1073,0.000235015,1.04E-07,1
0,0,0,0,57.61714941,882.6145128,1047,1030,0.000240954,2.26E-07,1
0,0,0,0,57.20675725,990.2827748,1048,1057,0.000237683,1.42E-07,1
0,0,0,0,59.192522,978.1321135,1028,1020,0.000245244,1.36E-07,1
0,0,0,0,60.89283635,1047.843745,1011,1006,0.000247938,1.29E-07,1
0,0,0,0,59.95857711,986.2322865,1012,1012,0.000247479,1.04E-07,1
0,0,0,0,60.69672383,1024.665264,988,1004,0.000251179,1.27E-07,1
0,0,0,0,61.68873733,1070.467446,992,990,0.000251957,4.46E-07,1
0,0,0,0,61.34728435,970.266593,1041,1037,0.000240516,1.51E-07,1
0,0,0,0,59.07178599,820.1481841,1018,1029,0.000246532,1.82E-07,1
0,0,0,0,61.4464264,1040.77576,990,986,0.000253074,1.72E-07,1
0,0,0,0,66.02592017,1140.326396,1019,1005,0.000247989,1.37E-07,1
0,0,0,0,63.59661426,1050.216282,1003,1018,0.000247804,1.86E-07,1
0,0,0,0,63.37651515,1087.759414,1010,1005,0.000248911,1.76E-07,1
0,0,0,0,65.71611566,1184.470396,1011,993,0.000249717,1.83E-07,1
0,0,0,0,66.3740959,1538.149759,1000,1019,0.000249475,2.46E-07,1
0,0,0,0,65.03064817,979.6495823,1025,1016,0.000246234,1.73E-07,1
0,0,0,0,64.84133876,1150.106272,1021,1010,0.000246335,1.16E-07,1
0,0,0,0,65.83941517,1050.13745,983,996,0.000254052,1.84E-07,1
0,0,0,0,64.584235,1288.916359,1005,989,0.012469201,0.297423913,1
0,0,0,0,68.62667782,1477.704354,958,974,0.000260885,4.91E-07,1
0,0,0,0,67.93068574,1247.747815,1006,1003,0.000246717,1.84E-07,1
0,0,0,0,70.10192159,1292.656582,988,987,0.000253399,2.05E-07,1
0,0,0,0,69.73432316,1141.538683,948,964,0.00025943,1.40E-07,1
0,0,0,0,68.84682438,1408.758296,996,983,0.000255451,1.54E-07,1
0,0,0,0,71.93954057,1378.41733,917,933,0.000269691,1.99E-07,1
0,0,0,0,64.74828019,1095.15219,1064,1064,0.000235905,1.47E-07,1
0,0,0,0,64.71737536,1264.50547,1038,1030,0.000242526,2.04E-07,1
0,0,0,0,64.65289612,1096.618887,1037,1048,0.000240702,1.07E-07,1
0,0,0,0,63.50669231,1190.98986,1060,1054,0.000235793,1.88E-07,1
0,0,0,0,64.93384449,1189.730418,1035,1030,0.000241495,1.27E-07,1
0,0,0,0,67.21389782,1411.565809,1070,1084,0.000233268,1.16E-07,1
0,0,0,0,66.9655584,1419.679622,1029,1021,0.000244172,2.16E-07,1
0,0,0,0,68.89594615,1469.189674,952,954,0.000262287,5.92E-07,1
0,0,0,0,65.92200291,1129.765596,1055,1053,0.000238318,1.62E-07,1
0,0,0,0,66.80832167,1259.303383,1064,1049,0.000235565,1.22E-07,1
0,0,0,0,67.56669709,1220.028023,1027,1038,0.000243734,1.80E-07,1
0,0,0,0,69.28414683,1214.646198,1044,1047,0.00023886,1.65E-07,1
0,0,0,0,70.36205366,1250.982978,1039,1031,0.000242949,1.77E-07,1
0,0,0,0,71.69505777,1699.658662,951,957,0.000261978,1.81E-07,1
0,0,0,0,69.14105638,1520.073596,1031,1039,0.000242235,1.72E-07,1
0,0,0,0,69.42414865,1246.695484,1049,1031,0.00024115,1.58E-07,1
0,0,0,0,68.94439118,1500.096167,1061,1066,0.000235432,1.74E-07,1
0,0,0,0,71.42352657,1443.382017,1033,1031,0.000242267,1.51E-07,1
0,0,0,0,70.60090523,1400.946545,1056,1060,0.000236703,1.83E-07,1
0,0,0,0,69.76152224,1362.003394,1021,1027,0.000244911,1.69E-07,1
0,0,0,0,71.53705964,1607.758094,970,964,0.000259791,7.77E-07,1
0,0,0,0,70.60749367,1312.856937,1029,1027,0.000242423,1.17E-07,1
0,0,0,0,69.01096387,1484.89029,1026,1038,0.000241335,1.68E-07,1
0,0,0,0,70.44710632,1373.208783,1047,1042,0.000240995,1.85E-07,1
0,0,0,0,70.41840446,1467.490865,1077,1073,0.000232763,1.17E-07,1
0,0,0,0,70.56592794,1313.194496,1014,1022,0.00024592,1.56E-07,1
0,0,0,0,69.54982475,1300.450075,1048,1029,0.000240793,1.71E-07,1
0,0,0,0,71.42000482,1421.313688,1043,1039,0.000241684,1.84E-07,1
0,0,0,0,72.87709415,1580.166612,1018,1028,0.000244147,1.89E-07,1
0,0,0,0,69.73762854,1166.519376,1033,1017,0.000245024,1.76E-07,1
0,0,0,0,72.07458366,1321.796558,1010,1017,0.000244461,2.17E-07,1
0,0,0,0,72.91113289,1398.402673,1054,1062,0.000238024,1.32E-07,1
0,0,0,0,74.23325534,1701.053798,1020,1013,0.000247871,2.19E-07,1
0,0,0,0,76.4948833,1783.220871,935,932,0.000267596,8.87E-07,1
0,0,0,0,74.76881102,1807.482014,1023,1048,0.00024325,1.93E-07,1
0,0,0,0,69.92194461,1420.673453,1036,1028,0.000240773,1.99E-07,1
0,0,0,0,71.59541948,1427.033127,1023,1031,0.000244342,2.11E-07,1
0,0,0,0,70.36145106,1441.39627,1035,1020,0.000244178,1.60E-07,1
0,0,0,0,72.41795894,1649.989154,1056,1061,0.000237046,1.01E-07,1
0,0,0,0,72.34878402,1502.205456,1033,1033,0.000242804,1.72E-07,1
0,0,0,0,74.54833562,1661.327676,1023,1009,0.000246918,2.21E-07,1
0,0,0,0,75.40513479,1493.598232,1015,1025,0.000245989,1.69E-07,1
0,0,0,0,73.96913124,1764.926608,1015,1028,0.000244992,1.99E-07,1
0,0,0,0,72.49745892,1407.587684,1024,1020,0.00024445,2.60E-07,1
0,0,0,0,72.98234734,1496.513899,1047,1067,0.000237684,2.51E-07,1
0,0,0,0,74.65719531,1795.444568,1025,1011,0.000246517,1.05E-07,1
0,0,0,0,76.39804158,1794.645694,950,925,0.000268359,1.02E-06,1
0,0,0,0,77.73424429,1718.247186,1020,1009,0.000246543,1.77E-07,1
0,0,0,0,77.00046421,1658.229263,1026,1044,0.000242721,1.98E-07,1
0,0,0,0,78.65937561,1805.466828,1006,1012,0.00024617,1.97E-07,1
0,0,0,0,75.05516008,1737.687997,1047,1044,0.000240936,1.86E-07,1
0,0,0,0,79.45141045,1609.949674,1029,1044,0.00024275,1.75E-07,1
0,0,0,0,76.38069392,1860.120477,1003,998,0.000250741,1.95E-07,1
0,0,0,0,79.36840808,2185.74761,957,950,0.015995627,0.471889576,1
0,0,0,0,76.02068554,1796.690855,983,994,0.000253127,2.63E-07,1
0,0,0,0,76.4274816,1739.284524,979,979,0.000243706,1.95E-07,1
0,0,0,0,77.96520807,2344.710704,950,958,0.000276034,4.20E-07,1
0,0,0,0,73.38359369,1461.8981,995,991,0.000252901,2.44E-07,1
0,0,0,0,74.42605051,1654.837021,990,1012,0.000250581,3.39E-07,1
0,0,0,0,82.26767593,2232.33281,923,900,0.000273788,1.29E-06,1
0,0,0,0,92.25400253,2708.637631,221,301,0.000877744,4.75E-06,1
0,0,0,0,71.37411111,1784.574726,88,82,0.003177302,2.60E-05,1
0,0,0,0,65.73331902,1825.315023,178,175,0.001426675,3.88E-06,1
0,0,0,0,72.09928177,14023.45392,166,173,0.001476413,2.31E-06,1
0,0,0,0,62.17903226,906.0222794,155,149,0.001619814,3.06E-06,1
0,0,0,0,75.50728571,1764.712555,119,117,0.002066497,4.95E-06,1
0,0,0,0,68.76347771,2617.967236,168,168,0.001524981,2.96E-06,1
0,0,0,0,72.44733735,2116.956963,160,161,0.001560356,3.37E-06,1
0,0,0,0,68.77316438,2847.574557,143,143,0.001715852,4.46E-06,1
0,0,0,0,87.02919745,20236.3092,146,145,0.001731161,3.50E-06,1
0,0,0,0,73.38058042,3291.176829,149,146,0.001662903,3.52E-06,1
0,0,0,0,86.53460894,3415.424771,182,187,0.001378397,2.03E-06,1
0,0,0,0,84.09198013,4901.002201,147,149,0.001680517,2.94E-06,1
0,0,0,0,74.12299281,1709.636105,148,140,0.001739344,3.79E-06,1
0,0,0,0,78.07065217,4146.308291,175,168,0.001466742,2.41E-06,1
0,0,0,0,118.2624,20945.57515,147,162,0.001608593,3.18E-06,1
0,0,0,0,67.62997351,1170.951808,147,149,0.001686923,2.89E-06,1
0,0,0,0,67.20746753,766.8705314,159,153,0.001601709,2.73E-06,1
0,0,0,0,81.26905634,5201.205114,135,132,0.001898878,4.43E-06,1
0,0,0,0,79.54402667,4485.267763,143,152,0.001625514,2.70E-06,1
0,0,0,0,68.10813548,663.728561,162,159,0.001595293,3.52E-06,1
0,0,0,0,80.52302013,2592.057958,150,148,0.001703866,3.16E-06,1
0,0,0,0,86.93055118,8149.559307,127,132,0.001930224,6.02E-06,1
0,0,0,0,70.14324684,593.93026,155,155,0.001596366,2.99E-06,1
0,0,0,0,66.51980147,814.562141,142,138,0.001815884,4.22E-06,1
0,0,0,0,77.52808442,3290.434978,150,151,0.001662262,4.05E-06,1
0,0,0,0,69.98862595,754.0610813,132,131,0.001903748,5.56E-06,1
0,0,0,0,73.63130201,3093.842576,147,147,0.001697175,3.94E-06,1
0,0,0,0,86.1238374,4151.745948,117,122,0.002061833,4.83E-06,1
0,0,0,0,76.12191367,1498.570319,153,145,0.00170399,3.26E-06,1
0,0,0,0,79.66136842,5435.316917,168,146,0.001606656,4.18E-06,1
0,0,0,0,164.8924167,8862.867866,196,219,0.001201922,2.25E-06,1
0,0,0,0,90.38621101,14876.31213,135,91,0.002051966,4.53E-06,1
0,0,0,0,101.6598647,7276.488838,155,178,0.001607846,2.91E-06,1
0,0,0,0,105.9542542,19928.67724,154,177,0.001516217,2.82E-06,1
0,0,0,0,94.41944242,4294.091324,169,172,0.001472181,3.63E-06,1
0,0,0,0,78.9272437,16566.30791,151,125,0.001821561,4.74E-06,1
0,0,0,0,0.0225,0.00013225,0,2,15.00296993,225.0849978,0
0,0,0,0,0.021,0.0001,0,2,15.00203185,225.0564782,0
0,0,0,0,0.026,0.000121,0,2,15.00200878,225.0535328,0
0,0,0,0,0.0235,7.23E-05,0,2,15.00222937,225.0581558,0
0,0,0,0,34.99,0,3,1,29.50064639,2608.805987,0
0,0,0,0,34.935,0,89,0,0.033730226,1.29E-05,1
0,0,0,0,35.124,0,89,1,0.033515591,2.71E-05,1
0,0,0,0,35.735,0,89,1,0.033376127,2.48E-05,1
0,0,0,0,35.156,0,61,2,0.508928595,14.03219423,1
0,0,0,0,35.321,0,89,1,0.033428588,2.49E-05,1
0,0,0,0,35.464,0,89,1,0.033571041,2.56E-05,1
0,0,0,0,44.675,0,88,1,0.033584923,2.60E-05,1
0,0,0,0,35.588,0,88,1,0.033678146,2.64E-05,1
0,0,0,0,43.082,0,88,1,0.033562004,2.52E-05,1
0,0,0,0,54.355,0,88,1,0.033683143,2.60E-05,1
0,0,0,0,35.56,0,86,1,0.034266949,1.78E-05,1
0,0,0,0,35.67,0,90,1,0.033232296,3.69E-05,1
0,0,0,0,35.642,0,86,1,0.034207504,1.72E-05,1
0,0,0,0,20221.45619,134196683.7,5,1158,0.000209493,5.97E-06,1
0,0,0,0,5035.7635,0.00024025,5,3,1.249470161,3.871067341,0
0.5,0.5,0.25,0.25,5458.0235,0.00024025,1,2,0.305092922,0.018426844,0
0,0,0,0,0,0,1,0,0.567880086,0,0
0.111111111,7.111111111,0.098765432,404.5432099,68.37822222,23662.60358,13,7,0.273486499,0.854287668,0
0,0,0,0,16.9214,148.2133592,7,6,0.017487944,0.000518247,0
0,0,0,0,0.7635,0.16281225,2,0,4.075820098,9.812866326,0
0,0,0,0,25.72425,101.1630909,11,7,0.052749237,0.042904127,0
0,0,0,0,5.115285714,103.8672885,4,4,0.333245907,0.653482186,0
0,0.6,0,1.44,740.2742,2149105.875,7,7,0.085234937,0.061140633,0
0,0,0,0,1276.72825,4688041.891,0,2,2.622480483,5.780557863,0
0,2,0,2,5200.358,15029.96596,1,4,0.241832435,0.132083474,0
0,1.5,0,2.25,2644.90525,6995383.257,0,2,13.67782646,187.0729404,0
0,0,0,0,1272.733,0,1,1,5.636796155,19.05406886,0
3,4,0,0,63582.052,0,0,1,12.35273396,0,0
0,0,0,0,0.0225,9.03E-05,0,2,3.188622987,10.16627539,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.024,0.0001,0,3,1.122420332,0.940839374,0
0,0,0,0,35.27,0,3,1,3.000497432,26.79863713,0
0,0,0,0,35.343,0,87,0,0.034146725,7.41E-09,1
0,0,0,0,34.902,0,45,0,0.033258171,2.54E-05,1
0,0,0,0,69.05,0,75,0,0.033280113,2.60E-05,1
0,0,0,0,35.277,0,75,0,0.033414019,2.78E-05,1
0,0,0,0,6978.294066,16303708.01,41,407,0.003124831,9.46E-05,1
0,0,0,0,0.022,0.0001,0,2,4.422510099,19.55720293,0
0,0,0,0,0.032,0.000324,0,13,2.308051222,13.92499756,0
71,1,0,0,9064.976,0,2,1,18.79471964,407.0608647,0
0,0,0,0,0.0245,9.03E-05,1,2,11.00278338,182.0281529,0
5,9,0,0,15676.237,0,0,1,15.67589456,0,0
0,0,0,0,0.028,0.000225,0,2,15.00219108,225.0596626,0
1,3,0,0,358.631,0,7,1,2.621064646,42.43837435,0
0,0,0,0,2.3035,6.25E-06,2,2,10.99836506,355.9622343,0
0.045454545,2.909090909,0.04338843,177.7190083,37.80340909,23839.27105,7,6,0.111775515,0.025988784,0
0,0,0,0,0.789,0.012544,1,0,0.696339614,0,0
0,0,0,0,26.896,0.156691667,11,6,0.100295315,0.152717751,0
0,0,0,0,2.016,2.50E-05,4,2,0.692780352,2.194126696,0
0,0.6,0,1.44,1080.0294,4657820.757,1,4,0.392831316,0.354276642,0
0,0,0,0,24.60633333,112.0997229,5,5,0.024331271,0.001103191,0
0,0.857142857,0,1.836734694,804.5701429,1615097.025,4,4,0.075984877,0.014035718,0
0,0,0,0,19.076,170.1194127,1,0,1.100178518,0,0
0,3,0,0,5718.26025,0.012787187,0,4,0.412651805,0.51049937,0
0,0,0,0,0,0,1,0,3.83008499,0,0
0,0,0,0,2.915,0,3,0,0.463087512,0.241534924,0
0,0,0,0,2.52,0,1,2,0.161744087,0.051424719,0
0,0,0,0,2.744,0,12,1,0.421717765,0.188051354,0
0,0,0,0,0.023,0.000121,6,2,1.907495578,7.166617441,0
0,0,0,0,0.886,0,1,0,0.095716976,0,0
0,0,0,0,2.3795,0.00275625,8,1,0.055488093,0.004989681,0
0,0,0,0,1.175,0,3,1,1.298688933,2.581689547,0
0,0,0,0,10.85633333,54.68946156,5,2,0.121005203,0.042346558,0
1,5,0,0,324.323,0,2,1,1.122691335,1.29945223,0
0,0,0,0,2.119,1.60E-05,2,2,10.52324974,331.3846344,0
0.25,2,0.1875,4,58.6805,2748.172179,20,4,0.220536796,0.749036043,0
0,2.428571429,0,0.244897959,102.1148571,870.1734887,20,7,0.040423575,0.005226576,0
0,2,0,0,70.595,0,12,1,0.195475735,0.08161391,0
0,0,0,0,2.105,1.60E-05,2,2,2.274137688,15.12100571,0
0,3.272727273,0,3.834710744,179.6961818,6090.876939,19,12,0.032033356,0.007833064,0
0,5.25,0,9.1875,1753.22075,5796372.328,2,2,0.119621525,0.008090002,0
0,0,0,0,5880.259,0,4,0,0.191586942,0.024802272,0
0,0,0,0,2.0215,6.25E-06,4,3,0.395728421,0.742848106,0
0,1.166666667,0,2.805555556,42.44583333,299.5108001,12,6,0.079648641,0.012340958,0
0,7,0,0,67.874,0,2,1,0.181271747,0.012504574,0
0,0,0,0,1.9855,6.25E-06,1,0,0.023944071,0,0
0,1.5,0,2.25,49.1775,308.0200502,7,3,0.258564978,0.349335085,0
